FuelDeliveryKey	SourceFuelDeliveryId	DateKey	DeliveryTime	LocationKey	ProductKey	VolumeLitres	AFSTankDeliveryEventId	DocumentNumber	IsDuplicate	IsActive
657	657	20210421	2021-04-21 08:54:01.000	6	2	39294.5	1039390		0	1
658	658	20210330	2021-03-30 14:42:07.000	6	2	39294.699999999997	1039843		0	1
659	659	20210326	2021-03-26 12:12:33.000	6	2	39294.800000000003	1038872		0	1
660	660	20210112	2021-01-12 12:06:24.000	6	2	39295.300000000003	1037875		0	1
661	661	20201009	2020-10-09 14:52:55.000	6	2	39295.599999999999	1038807		0	1
662	662	20210614	2021-06-14 08:59:17.000	6	2	39296.199999999997	1040038		0	1
663	663	20210614	2021-06-14 12:14:11.000	6	2	39296.5	1040043		0	1
664	664	20200226	2020-02-26 10:37:04.000	6	2	39296.699999999997	1025413		0	1
665	665	20210506	2021-05-06 11:08:18.000	6	2	39297.800000000003	1039354		0	1
666	666	20210407	2021-04-07 10:02:51.000	6	2	39298.800000000003	1038967		0	1
667	667	20201231	2020-12-31 11:17:31.000	6	2	39299.199999999997	1037380		0	1
668	668	20210418	2021-04-18 12:26:10.000	6	2	39299.599999999999	1039413		0	1
669	669	20201205	2020-12-05 09:35:47.000	6	2	39299.800000000003	1037539		0	1
670	670	20200112	2020-01-12 09:10:59.000	6	2	39299.900000000001	1027211		0	1
671	671	20210227	2021-02-27 12:05:30.000	6	2	39300.599999999999	1038669		0	1
672	672	20210417	2021-04-17 14:45:24.000	6	2	39300.599999999999	1039328		0	1
673	673	20210407	2021-04-07 11:10:49.000	6	2	39300.800000000003	1038965		0	1
674	674	20201010	2020-10-10 10:02:07.000	6	2	39301.300000000003	1038805		0	1
675	675	20200209	2020-02-09 12:52:50.000	6	2	39302.300000000003	1031208		0	1
676	676	20210323	2021-03-23 09:37:23.000	6	2	39302.400000000001	1038853		0	1
677	677	20201015	2020-10-15 15:25:19.000	6	2	39304.199999999997	1035329		0	1
678	678	20210322	2021-03-22 10:31:16.000	6	2	39304.300000000003	1039003		0	1
679	679	20210630	2021-06-30 11:52:56.000	6	2	39304.300000000003	1039889		0	1
680	680	20201121	2020-11-21 08:51:53.000	6	2	39304.599999999999	1039996		0	1
681	681	20201203	2020-12-03 11:36:33.000	6	2	39305.199999999997	1037520		0	1
682	682	20191225	2019-12-25 10:34:29.000	6	2	39305.599999999999	1026309		0	1
683	683	20210324	2021-03-24 08:41:57.000	6	2	39305.900000000001	1038865		0	1
684	684	20201208	2020-12-08 12:38:03.000	6	2	39306.300000000003	1037556		0	1
685	685	20210424	2021-04-24 11:29:55.000	6	2	39306.699999999997	1039397		0	1
686	686	20210205	2021-02-05 10:43:17.000	6	2	39306.800000000003	1038734		0	1
687	687	20210415	2021-04-15 10:19:24.000	6	2	39307.400000000001	1039274		0	1
688	688	20201104	2020-11-04 11:02:04.000	6	2	39307.599999999999	1037268		0	1
689	689	20210206	2021-02-06 08:56:19.000	6	2	39307.900000000001	1038340		0	1
690	690	20201219	2020-12-19 08:56:24.000	6	2	39308.0	1038203		0	1
691	691	20201015	2020-10-15 10:04:36.000	6	2	39308.300000000003	1035327		0	1
692	692	20210610	2021-06-10 11:36:05.000	6	2	39308.300000000003	1039737		0	1
693	693	20210324	2021-03-24 12:10:45.000	6	2	39308.800000000003	1038859		0	1
694	694	20210626	2021-06-26 12:29:26.000	6	2	39309.0	1040088		0	1
695	695	20210505	2021-05-05 14:05:09.000	6	2	39309.300000000003	1039624		0	1
696	696	20210502	2021-05-02 13:00:25.000	6	2	39309.800000000003	1039807		0	1
697	697	20210418	2021-04-18 10:07:46.000	6	2	39310.699999999997	1039417		0	1
698	698	20210227	2021-02-27 10:42:34.000	6	2	39310.800000000003	1038659		0	1
699	699	20191130	2019-11-30 13:14:08.000	6	2	39311.400000000001	1021373		0	1
700	700	20210411	2021-04-11 08:34:56.000	6	2	39311.800000000003	1039027		0	1
701	701	20201227	2020-12-27 13:50:09.000	6	2	39311.900000000001	1037354		0	1
702	702	20210219	2021-02-19 15:11:57.000	6	2	39312.400000000001	1038303		0	1
703	703	20210301	2021-03-01 11:33:48.000	6	2	39313.300000000003	1038683		0	1
704	704	20210418	2021-04-18 11:13:02.000	6	2	39313.599999999999	1039415		0	1
705	705	20201102	2020-11-02 08:18:25.000	6	2	39313.800000000003	1036844		0	1
706	706	20201217	2020-12-17 14:15:37.000	6	2	39314.099999999999	1038194		0	1
707	707	20201216	2020-12-16 07:36:46.000	6	2	39314.300000000003	1038184		0	1
708	708	20201012	2020-10-12 14:21:41.000	6	2	39315.0	1038791		0	1
709	709	20210614	2021-06-14 11:00:00.000	6	2	39315.5	1040045		0	1
710	710	20210321	2021-03-21 12:44:04.000	6	2	39316.300000000003	1038993		0	1
711	711	20210207	2021-02-07 08:30:23.000	6	2	39318.199999999997	1038346		0	1
712	712	20210223	2021-02-23 09:46:38.000	6	2	39318.900000000001	1038640		0	1
713	713	20210330	2021-03-30 13:36:35.000	6	2	39321.300000000003	1039845		0	1
714	714	20210326	2021-03-26 08:04:28.000	6	2	39321.5	1038880		0	1
715	715	20210528	2021-05-28 09:28:41.000	6	2	39322.599999999999	1039471		0	1
716	716	20210324	2021-03-24 09:50:23.000	6	2	39323.0	1038863		0	1
717	717	20201014	2020-10-14 12:35:23.000	6	2	39323.099999999999	1038836		0	1
718	718	20201214	2020-12-14 11:06:09.000	6	2	39323.199999999997	1037990		0	1
719	719	20210403	2021-04-03 10:59:16.000	6	2	39323.199999999997	1038933		0	1
720	720	20201228	2020-12-28 09:52:14.000	6	2	39323.599999999999	1037358		0	1
721	721	20210318	2021-03-18 12:09:35.000	6	2	39323.900000000001	1038777		0	1
722	722	20210326	2021-03-26 09:04:55.000	6	2	39323.900000000001	1038878		0	1
723	723	20201204	2020-12-04 11:25:46.000	6	2	39325.0	1037527		0	1
724	724	20201025	2020-10-25 11:36:50.000	6	2	39326.400000000001	1035983		0	1
725	725	20210409	2021-04-09 09:09:24.000	6	2	39326.599999999999	1039804		0	1
726	726	20210129	2021-01-29 10:25:32.000	6	2	39327.300000000003	1038596		0	1
727	727	20210403	2021-04-03 14:15:20.000	6	2	39327.400000000001	1038927		0	1
728	728	20210608	2021-06-08 11:33:42.000	6	2	39327.400000000001	1039947		0	1
729	729	20210204	2021-02-04 16:47:54.000	6	2	39327.5	1038724		0	1
730	730	20210318	2021-03-18 10:05:04.000	6	2	39327.900000000001	1038781		0	1
731	731	20210215	2021-02-15 11:14:05.000	6	2	39330.699999999997	1038573		0	1
732	732	20201204	2020-12-04 09:15:48.000	6	2	39331.900000000001	1037531		0	1
733	733	20210202	2021-02-02 16:20:11.000	6	2	39332.099999999999	1038623		0	1
734	734	20201017	2020-10-17 09:21:37.000	6	2	39332.699999999997	1035356		0	1
735	735	20210202	2021-02-02 12:49:58.000	6	2	39332.800000000003	1038619		0	1
736	736	20201216	2020-12-16 08:40:38.000	6	2	39333.5	1038182		0	1
737	737	20210409	2021-04-09 11:31:39.000	6	2	39333.699999999997	1039800		0	1
738	738	20200502	2020-05-02 12:29:07.000	6	2	39334.300000000003	1029086		0	1
739	739	20210318	2021-03-18 08:50:36.000	6	2	39334.699999999997	1038783		0	1
740	740	20210301	2021-03-01 08:37:09.000	6	2	39334.900000000001	1038689		0	1
741	741	20210324	2021-03-24 11:00:06.000	6	2	39335.300000000003	1038861		0	1
742	742	20201124	2020-11-24 09:24:31.000	6	2	39336.400000000001	1040025		0	1
743	743	20201009	2020-10-09 10:24:53.000	6	2	39336.699999999997	1038809		0	1
744	744	20201209	2020-12-09 11:03:50.000	6	2	39336.900000000001	1037563		0	1
745	745	20201208	2020-12-08 11:35:26.000	6	2	39337.0	1037558		0	1
746	746	20210221	2021-02-21 09:54:06.000	6	2	39337.400000000001	1038317		0	1
747	747	20201104	2020-11-04 08:53:58.000	6	2	39338.400000000001	1037266		0	1
748	748	20210228	2021-02-28 09:39:42.000	6	2	39339.400000000001	1038671		0	1
749	749	20201205	2020-12-05 10:35:27.000	6	2	39339.5	1037537		0	1
750	750	20210318	2021-03-18 11:06:38.000	6	2	39339.5	1038779		0	1
751	751	20210203	2021-02-03 14:43:45.000	6	2	39339.800000000003	1038631		0	1
752	752	20201216	2020-12-16 09:46:04.000	6	2	39340.599999999999	1038180		0	1
753	753	20210124	2021-01-24 08:14:24.000	6	2	39341.400000000001	1038250		0	1
754	754	20210208	2021-02-08 11:00:28.000	6	2	39341.5	1038530		0	1
755	755	20200217	2020-02-17 09:04:02.000	6	2	39342.099999999999	1031879		0	1
756	756	20201025	2020-10-25 12:50:19.000	6	2	39343.699999999997	1035981		0	1
757	757	20210406	2021-04-06 14:12:19.000	6	2	39343.900000000001	1038959		0	1
758	758	20210203	2021-02-03 15:49:43.000	6	2	39344.300000000003	1038629		0	1
759	759	20191225	2019-12-25 12:28:43.000	6	2	39344.5	1026305		0	1
760	760	20210201	2021-02-01 11:36:28.000	6	2	39344.599999999999	1038612		0	1
761	761	20210406	2021-04-06 13:10:49.000	6	2	39344.599999999999	1038961		0	1
762	762	20210125	2021-01-25 11:09:50.000	6	2	39345.099999999999	1038266		0	1
763	763	20200513	2020-05-13 11:57:43.000	6	2	39345.199999999997	1028516		0	1
764	764	20210329	2021-03-29 08:39:30.000	6	2	39345.699999999997	1038900		0	1
765	765	20210228	2021-02-28 12:24:46.000	6	2	39346.400000000001	1038675		0	1
766	766	20201017	2020-10-17 10:23:11.000	6	2	39346.5	1035354		0	1
767	767	20201121	2020-11-21 06:51:48.000	6	2	39348.199999999997	1040000		0	1
768	768	20201228	2020-12-28 11:45:34.000	6	2	39348.699999999997	1037360		0	1
769	769	20201011	2020-10-11 09:35:32.000	6	2	39349.099999999999	1038797		0	1
770	770	20201121	2020-11-21 11:02:11.000	6	2	39350.699999999997	1040002		0	1
771	771	20210328	2021-03-28 14:25:17.000	6	2	39351.300000000003	1038892		0	1
772	772	20201102	2020-11-02 12:37:13.000	6	2	39353.199999999997	1036836		0	1
773	773	20201121	2020-11-21 09:53:11.000	6	2	39353.300000000003	1039994		0	1
774	774	20200122	2020-01-22 11:13:43.000	6	2	39353.800000000003	1028555		0	1
775	775	20210322	2021-03-22 16:30:20.000	6	2	39355.199999999997	1039009		0	1
776	776	20201124	2020-11-24 10:24:42.000	6	2	39357.900000000001	1040023		0	1
777	777	20210517	2021-05-17 09:17:12.000	6	2	39357.900000000001	1039768		0	1
778	778	20201207	2020-12-07 10:09:33.000	6	2	39358.0	1037549		0	1
779	779	20201218	2020-12-18 09:07:36.000	6	2	39358.900000000001	1038201		0	1
780	780	20200228	2020-02-28 09:55:16.000	6	2	39359.900000000001	1025432		0	1
781	781	20201209	2020-12-09 10:03:19.000	6	2	39360.0	1037560		0	1
782	782	20210516	2021-05-16 12:14:38.000	6	2	39361.0	1039786		0	1
783	783	20210128	2021-01-28 09:51:49.000	6	2	39361.199999999997	1038584		0	1
784	784	20210216	2021-02-16 09:49:49.000	6	2	39361.300000000003	1039145		0	1
785	785	20210322	2021-03-22 15:29:30.000	6	2	39361.599999999999	1039011		0	1
786	786	20210401	2021-04-01 08:57:41.000	6	2	39361.900000000001	1038915		0	1
787	787	20201104	2020-11-04 12:13:22.000	6	2	39362.0	1037270		0	1
788	788	20210401	2021-04-01 15:59:01.000	6	2	39362.0	1038917		0	1
789	789	20210413	2021-04-13 10:06:12.000	6	2	39362.300000000003	1039288		0	1
790	790	20201129	2020-11-29 08:12:52.000	6	2	39362.599999999999	1036926		0	1
791	791	20210125	2021-01-25 09:56:15.000	6	2	39362.699999999997	1038262		0	1
792	792	20210224	2021-02-24 12:20:53.000	6	2	39363.199999999997	1038644		0	1
793	793	20210205	2021-02-05 12:59:50.000	6	2	39363.300000000003	1038730		0	1
794	794	20210410	2021-04-10 08:26:33.000	6	2	39364.300000000003	1039015		0	1
795	795	20210120	2021-01-20 11:55:47.000	6	2	39364.599999999999	1039109		0	1
796	796	20210311	2021-03-11 08:24:36.000	6	2	39364.900000000001	1039205		0	1
797	797	20201128	2020-11-28 08:57:40.000	6	2	39365.199999999997	1036916		0	1
798	798	20201128	2020-11-28 08:57:40.000	6	2	39365.199999999997	1036918		0	1
799	799	20201023	2020-10-23 09:50:18.000	6	2	39365.699999999997	1035961		0	1
800	800	20210223	2021-02-23 08:39:51.000	6	2	39365.699999999997	1038336		0	1
801	801	20210328	2021-03-28 11:57:57.000	6	2	39365.800000000003	1038896		0	1
802	802	20210326	2021-03-26 10:03:34.000	6	2	39366.099999999999	1038876		0	1
803	803	20210615	2021-06-15 10:58:54.000	6	2	39367.699999999997	1039607		0	1
804	804	20210201	2021-02-01 09:03:37.000	6	2	39368.0	1038616		0	1
805	805	20210131	2021-01-31 10:32:55.000	6	2	39368.099999999999	1038606		0	1
806	806	20201129	2020-11-29 09:17:03.000	6	2	39368.599999999999	1036924		0	1
807	807	20201104	2020-11-04 09:56:13.000	6	2	39368.699999999997	1037264		0	1
808	808	20210329	2021-03-29 17:01:10.000	6	2	39369.599999999999	1038902		0	1
809	809	20201217	2020-12-17 09:32:25.000	6	2	39369.699999999997	1038192		0	1
810	810	20210129	2021-01-29 12:26:10.000	6	2	39370.400000000001	1038592		0	1
811	811	20201214	2020-12-14 10:02:59.000	6	2	39370.900000000001	1037992		0	1
812	812	20210210	2021-02-10 12:18:26.000	6	2	39371.0	1038538		0	1
813	813	20210617	2021-06-17 14:10:34.000	6	2	39371.400000000001	1039749		0	1
814	814	20210211	2021-02-11 13:42:08.000	6	2	39371.800000000003	1038549		0	1
815	815	20210403	2021-04-03 12:03:46.000	6	2	39372.099999999999	1038931		0	1
816	816	20200104	2020-01-04 08:24:03.000	6	2	39372.699999999997	1026371		0	1
817	817	20201215	2020-12-15 17:08:11.000	6	2	39372.699999999997	1037998		0	1
818	818	20210213	2021-02-13 08:43:41.000	6	2	39372.800000000003	1038561		0	1
819	819	20201118	2020-11-18 08:07:51.000	6	2	39373.099999999999	1037150		0	1
820	820	20210103	2021-01-03 12:42:03.000	6	2	39373.099999999999	1037398		0	1
821	821	20201022	2020-10-22 09:30:59.000	6	2	39373.400000000001	1035949		0	1
822	822	20201022	2020-10-22 08:32:00.000	6	2	39373.5	1035951		0	1
823	823	20200219	2020-02-19 12:13:35.000	6	2	39373.699999999997	1031901		0	1
824	824	20210413	2021-04-13 11:13:48.000	6	2	39374.099999999999	1039286		0	1
825	825	20210210	2021-02-10 10:09:46.000	6	2	39375.0	1038542		0	1
826	826	20210206	2021-02-06 10:07:52.000	6	2	39375.900000000001	1038338		0	1
827	827	20210223	2021-02-23 11:55:17.000	6	2	39377.0	1038642		0	1
828	828	20201121	2020-11-21 07:51:58.000	6	2	39377.800000000003	1039998		0	1
829	829	20210328	2021-03-28 13:01:41.000	6	2	39377.800000000003	1038894		0	1
830	830	20210302	2021-03-02 10:11:49.000	6	2	39378.099999999999	1038697		0	1
831	831	20201214	2020-12-14 15:05:23.000	6	2	39378.5	1037994		0	1
832	832	20210131	2021-01-31 11:36:32.000	6	2	39378.599999999999	1038604		0	1
833	833	20210406	2021-04-06 12:03:36.000	6	2	39379.300000000003	1038963		0	1
834	834	20201226	2020-12-26 07:43:12.000	6	2	39379.5	1037492		0	1
835	835	20201220	2020-12-20 07:37:07.000	6	2	39379.800000000003	1038213		0	1
836	836	20201015	2020-10-15 14:21:06.000	6	2	39380.300000000003	1035331		0	1
837	837	20201031	2020-10-31 07:28:10.000	6	2	39380.5	1036438		0	1
838	838	20201128	2020-11-28 07:49:49.000	6	2	39381.300000000003	1036920		0	1
839	839	20210217	2021-02-17 11:14:41.000	6	2	39381.699999999997	1038288		0	1
840	840	20210214	2021-02-14 16:29:29.000	6	2	39381.800000000003	1038565		0	1
841	841	20210408	2021-04-08 11:50:26.000	6	2	39381.900000000001	1039794		0	1
842	842	20210128	2021-01-28 10:52:33.000	6	2	39382.0	1038582		0	1
843	843	20210414	2021-04-14 09:42:31.000	6	2	39382.900000000001	1039264		0	1
844	844	20201014	2020-10-14 11:31:53.000	6	2	39383.400000000001	1038838		0	1
845	845	20210225	2021-02-25 08:49:30.000	6	2	39384.300000000003	1038656		0	1
846	846	20210328	2021-03-28 10:58:40.000	6	2	39384.900000000001	1038890		0	1
847	847	20210204	2021-02-04 15:26:04.000	6	2	39385.900000000001	1038726		0	1
848	848	20210324	2021-03-24 14:21:06.000	6	2	39386.199999999997	1038855		0	1
849	849	20201028	2020-10-28 13:27:18.000	6	2	39386.300000000003	1036878		0	1
850	850	20210225	2021-02-25 10:02:35.000	6	2	39386.300000000003	1038654		0	1
851	851	20201127	2020-11-27 08:45:05.000	6	2	39386.800000000003	1036914		0	1
852	852	20210322	2021-03-22 12:04:19.000	6	2	39387.900000000001	1039007		0	1
853	853	20210407	2021-04-07 15:29:38.000	6	2	39388.400000000001	1038971		0	1
854	854	20210126	2021-01-26 09:57:13.000	6	2	39389.099999999999	1038270		0	1
855	855	20210607	2021-06-07 11:52:16.000	6	2	39389.099999999999	1039724		0	1
856	856	20210311	2021-03-11 09:22:21.000	6	2	39391.199999999997	1039203		0	1
857	857	20201120	2020-11-20 09:22:23.000	6	2	39391.5	1037163		0	1
858	858	20210413	2021-04-13 12:20:57.000	6	2	39392.199999999997	1039284		0	1
859	859	20201025	2020-10-25 08:36:55.000	6	2	39392.599999999999	1035975		0	1
860	860	20210302	2021-03-02 12:56:38.000	6	2	39392.599999999999	1038699		0	1
861	861	20201214	2020-12-14 14:05:27.000	6	2	39392.900000000001	1037996		0	1
862	862	20201101	2020-11-01 08:07:37.000	6	2	39393.300000000003	1036824		0	1
863	863	20210209	2021-02-09 09:30:54.000	6	2	39393.400000000001	1038536		0	1
864	864	20200204	2020-02-04 14:03:06.000	6	2	39393.599999999999	1029014		0	1
865	865	20210131	2021-01-31 08:25:20.000	6	2	39393.599999999999	1038610		0	1
866	866	20201224	2020-12-24 10:09:35.000	6	2	39393.900000000001	1037480		0	1
867	867	20210412	2021-04-12 10:44:20.000	6	2	39394.0	1039280		0	1
868	868	20210120	2021-01-20 08:51:32.000	6	2	39395.300000000003	1039115		0	1
869	869	20210321	2021-03-21 10:11:36.000	6	2	39395.400000000001	1038997		0	1
870	870	20201126	2020-11-26 12:32:57.000	6	2	39396.5	1040034		0	1
871	871	20201128	2020-11-28 10:00:39.000	6	2	39396.900000000001	1036922		0	1
872	872	20201219	2020-12-19 12:20:49.000	6	2	39397.800000000003	1038207		0	1
873	873	20201211	2020-12-11 12:35:58.000	6	2	39398.0	1037210		0	1
874	874	20210325	2021-03-25 15:02:53.000	6	2	39398.599999999999	1038869		0	1
875	875	20201126	2020-11-26 11:27:23.000	6	2	39398.900000000001	1040036		0	1
876	876	20210301	2021-03-01 12:32:42.000	6	2	39399.099999999999	1038681		0	1
877	877	20210120	2021-01-20 09:54:31.000	6	2	39399.599999999999	1039113		0	1
878	878	20201225	2020-12-25 10:11:31.000	6	2	39399.800000000003	1037488		0	1
879	879	20210204	2021-02-04 12:15:57.000	6	2	39400.400000000001	1038722		0	1
880	880	20201103	2020-11-03 08:11:05.000	6	2	39403.5	1036854		0	1
881	881	20201209	2020-12-09 14:45:33.000	6	2	39404.199999999997	1038276		0	1
882	882	20201212	2020-12-12 08:58:03.000	6	2	39404.300000000003	1037218		0	1
883	883	20210211	2021-02-11 10:05:13.000	6	2	39405.300000000003	1038547		0	1
884	884	20201213	2020-12-13 09:50:45.000	6	2	39406.599999999999	1037986		0	1
885	885	20201017	2020-10-17 13:01:52.000	6	2	39406.699999999997	1036448		0	1
886	886	20201023	2020-10-23 10:51:41.000	6	2	39406.699999999997	1035959		0	1
887	887	20210212	2021-02-12 10:38:07.000	6	2	39406.800000000003	1038553		0	1
888	888	20201212	2020-12-12 10:04:14.000	6	2	39406.900000000001	1037978		0	1
889	889	20210206	2021-02-06 11:10:45.000	6	2	39407.0	1038216		0	1
890	890	20201103	2020-11-03 10:10:37.000	6	2	39407.5	1036850		0	1
891	891	20201217	2020-12-17 10:29:31.000	6	2	39408.0	1038190		0	1
892	892	20201117	2020-11-17 11:46:44.000	6	2	39408.099999999999	1037138		0	1
893	893	20210324	2021-03-24 13:13:03.000	6	2	39408.5	1038857		0	1
894	894	20210128	2021-01-28 08:48:50.000	6	2	39409.0	1038586		0	1
895	895	20210304	2021-03-04 10:43:20.000	6	2	39409.5	1038844		0	1
896	896	20210213	2021-02-13 09:48:38.000	6	2	39409.699999999997	1038559		0	1
897	897	20210214	2021-02-14 15:09:39.000	6	2	39411.099999999999	1038567		0	1
898	898	20200301	2020-03-01 10:57:17.000	6	2	39412.099999999999	1025443		0	1
899	899	20201229	2020-12-29 11:56:04.000	6	2	39413.099999999999	1037364		0	1
900	900	20210129	2021-01-29 13:31:27.000	6	2	39413.099999999999	1038590		0	1
901	901	20210215	2021-02-15 10:11:11.000	6	2	39414.400000000001	1038575		0	1
902	902	20201213	2020-12-13 10:56:38.000	6	2	39414.5	1037984		0	1
903	903	20210129	2021-01-29 11:24:30.000	6	2	39414.699999999997	1038594		0	1
904	904	20200126	2020-01-26 13:13:37.000	6	2	39415.300000000003	1027938		0	1
905	905	20210212	2021-02-12 09:20:11.000	6	2	39416.400000000001	1038555		0	1
906	906	20210307	2021-03-07 11:21:28.000	6	2	39416.900000000001	1039163		0	1
907	907	20210327	2021-03-27 13:29:19.000	6	2	39417.0	1038886		0	1
908	908	20201025	2020-10-25 07:34:16.000	6	2	39418.099999999999	1035977		0	1
909	909	20201031	2020-10-31 09:42:15.000	6	2	39420.5	1036434		0	1
910	910	20210209	2021-02-09 10:34:30.000	6	2	39421.0	1038534		0	1
911	911	20210304	2021-03-04 09:44:37.000	6	2	39421.699999999997	1038846		0	1
912	912	20201026	2020-10-26 09:54:56.000	6	2	39423.099999999999	1036478		0	1
913	913	20201229	2020-12-29 10:40:07.000	6	2	39423.199999999997	1037366		0	1
914	914	20201027	2020-10-27 09:27:39.000	6	2	39423.800000000003	1036491		0	1
915	915	20210124	2021-01-24 10:26:31.000	6	2	39423.900000000001	1038246		0	1
916	916	20210411	2021-04-11 12:33:31.000	6	2	39424.099999999999	1039017		0	1
917	917	20201118	2020-11-18 13:35:53.000	6	2	39424.599999999999	1037152		0	1
918	918	20201202	2020-12-02 08:46:43.000	6	2	39424.900000000001	1037512		0	1
919	919	20201209	2020-12-09 13:46:01.000	6	2	39425.400000000001	1038278		0	1
920	920	20210130	2021-01-30 09:41:15.000	6	2	39425.5	1038600		0	1
921	921	20200227	2020-02-27 10:59:30.000	6	2	39426.099999999999	1025419		0	1
922	922	20210216	2021-02-16 10:54:39.000	6	2	39426.400000000001	1039143		0	1
923	923	20201122	2020-11-22 08:44:13.000	6	2	39426.900000000001	1040006		0	1
924	924	20201207	2020-12-07 16:25:33.000	6	2	39427.300000000003	1037554		0	1
925	925	20210221	2021-02-21 11:03:00.000	6	2	39427.699999999997	1038315		0	1
926	926	20210309	2021-03-09 09:00:47.000	6	2	39428.599999999999	1039183		0	1
927	927	20210311	2021-03-11 11:18:56.000	6	2	39428.599999999999	1039199		0	1
928	928	20201127	2020-11-27 10:56:20.000	6	2	39428.699999999997	1036910		0	1
929	929	20210309	2021-03-09 10:00:42.000	6	2	39428.900000000001	1039181		0	1
930	930	20210321	2021-03-21 11:16:02.000	6	2	39430.099999999999	1038995		0	1
931	931	20210127	2021-01-27 13:53:37.000	6	2	39430.5	1038272		0	1
932	932	20200119	2020-01-19 09:13:33.000	6	2	39430.699999999997	1028536		0	1
933	933	20201226	2020-12-26 12:21:02.000	6	2	39431.400000000001	1037496		0	1
934	934	20201017	2020-10-17 08:18:45.000	6	2	39432.0	1035358		0	1
935	935	20210120	2021-01-20 10:55:24.000	6	2	39432.0	1039111		0	1
936	936	20201201	2020-12-01 12:07:29.000	6	2	39432.099999999999	1037506		0	1
937	937	20201030	2020-10-30 10:33:05.000	6	2	39432.400000000001	1036893		0	1
938	938	20201030	2020-10-30 10:33:05.000	6	2	39432.400000000001	1036897		0	1
939	939	20210403	2021-04-03 13:03:14.000	6	2	39433.400000000001	1038929		0	1
940	940	20201202	2020-12-02 12:18:03.000	6	2	39434.300000000003	1037516		0	1
941	941	20210222	2021-02-22 14:50:23.000	6	2	39434.300000000003	1038334		0	1
942	942	20201119	2020-11-19 07:56:45.000	6	2	39435.099999999999	1037156		0	1
943	943	20201213	2020-12-13 11:59:22.000	6	2	39436.300000000003	1037982		0	1
944	944	20201211	2020-12-11 11:17:17.000	6	2	39437.0	1037212		0	1
945	945	20210216	2021-02-16 12:13:24.000	6	2	39438.699999999997	1039149		0	1
946	946	20210222	2021-02-22 12:49:49.000	6	2	39438.800000000003	1038325		0	1
947	947	20210302	2021-03-02 08:53:14.000	6	2	39438.800000000003	1038695		0	1
948	948	20201217	2020-12-17 11:32:08.000	6	2	39439.0	1038188		0	1
949	949	20201016	2020-10-16 11:35:41.000	6	2	39441.199999999997	1035346		0	1
950	950	20201201	2020-12-01 08:51:28.000	6	2	39441.699999999997	1037504		0	1
951	951	20210216	2021-02-16 08:47:51.000	6	2	39441.800000000003	1039147		0	1
952	952	20201224	2020-12-24 11:09:38.000	6	2	39441.900000000001	1037478		0	1
953	953	20201024	2020-10-24 11:17:32.000	6	2	39443.300000000003	1035965		0	1
954	954	20201123	2020-11-23 11:41:57.000	6	2	39443.300000000003	1040015		0	1
955	955	20210218	2021-02-18 11:08:23.000	6	2	39444.300000000003	1038292		0	1
956	956	20201202	2020-12-02 13:22:48.000	6	2	39445.199999999997	1037514		0	1
957	957	20210219	2021-02-19 13:55:46.000	6	2	39446.0	1038301		0	1
958	958	20201030	2020-10-30 09:28:47.000	6	2	39447.5	1036895		0	1
959	959	20210122	2021-01-22 09:57:06.000	6	2	39447.800000000003	1038230		0	1
960	960	20210130	2021-01-30 10:45:14.000	6	2	39448.900000000001	1038598		0	1
961	961	20210311	2021-03-11 10:19:37.000	6	2	39449.099999999999	1039201		0	1
962	962	20200229	2020-02-29 09:52:22.000	6	2	39450.199999999997	1025441		0	1
963	963	20201220	2020-12-20 09:39:19.000	6	2	39450.199999999997	1038209		0	1
964	964	20201229	2020-12-29 13:08:56.000	6	2	39450.300000000003	1037370		0	1
965	965	20201109	2020-11-09 06:53:55.000	6	2	39450.599999999999	1037194		0	1
966	966	20210306	2021-03-06 12:26:20.000	6	2	39451.199999999997	1039161		0	1
967	967	20210309	2021-03-09 12:08:49.000	6	2	39452.199999999997	1039185		0	1
968	968	20210414	2021-04-14 11:58:23.000	6	2	39452.599999999999	1039266		0	1
969	969	20210213	2021-02-13 16:15:31.000	6	2	39454.199999999997	1038563		0	1
970	970	20210327	2021-03-27 08:57:15.000	6	2	39454.199999999997	1038884		0	1
971	971	20201123	2020-11-23 10:43:30.000	6	2	39454.400000000001	1040017		0	1
972	972	20201116	2020-11-16 14:39:35.000	6	2	39455.199999999997	1037132		0	1
973	973	20201223	2020-12-23 09:35:43.000	6	2	39456.300000000003	1037474		0	1
974	974	20201109	2020-11-09 16:17:48.000	6	2	39457.5	1037198		0	1
975	975	20210122	2021-01-22 11:05:52.000	6	2	39457.699999999997	1038232		0	1
976	976	20201224	2020-12-24 09:09:30.000	6	2	39458.900000000001	1037482		0	1
977	977	20201026	2020-10-26 12:00:33.000	6	2	39459.0	1036480		0	1
978	978	20201116	2020-11-16 12:30:36.000	6	2	39459.0	1037136		0	1
979	979	20210317	2021-03-17 09:28:00.000	6	2	39459.099999999999	1038762		0	1
980	980	20210318	2021-03-18 16:07:16.000	6	2	39459.199999999997	1038775		0	1
981	981	20210220	2021-02-20 10:26:19.000	6	2	39461.599999999999	1038309		0	1
982	982	20210119	2021-01-19 16:35:10.000	6	2	39463.099999999999	1039100		0	1
983	983	20201024	2020-10-24 09:18:02.000	6	2	39463.5	1035969		0	1
