LocationVolumeKey	SourceLocationVolumeReadingId	DateKey	ReadingDateTime	LocationKey	VolumeReadingLitres	IsDuplicate	IsAggregate	IsActive
17005	15598	20210511	2021-05-11 06:00:02.807	6	821572.0	0	1	1
17006	15599	20210511	2021-05-11 07:18:13.950	5	1000.0	0	0	1
17007	15600	20210511	2021-05-11 07:00:03.067	6	819349.0	0	1	1
17008	15601	20210511	2021-05-11 08:50:05.403	5	1000.0	0	0	1
17009	15602	20210511	2021-05-11 08:00:02.313	6	811230.0	0	1	1
17010	15603	20210511	2021-05-11 09:00:00.857	5	1000.0	0	0	1
17011	15604	20210511	2021-05-11 09:00:02.547	6	809128.0	0	1	1
17012	15605	20210511	2021-05-11 10:00:02.797	6	829080.0	0	1	1
17013	15606	20210511	2021-05-11 11:00:03.030	6	821989.0	0	1	1
17014	15607	20210511	2021-05-11 12:00:02.293	6	826180.0	0	1	1
17015	15608	20210511	2021-05-11 13:00:02.533	6	850911.0	0	1	1
17016	15609	20210511	2021-05-11 14:46:45.157	5	1000.0	0	0	1
17017	15610	20210511	2021-05-11 14:00:02.780	6	881944.0	0	1	1
17018	15611	20210511	2021-05-11 15:00:00.387	5	1000.0	0	0	1
17019	15612	20210511	2021-05-11 15:00:03.047	6	912488.0	0	1	1
17020	15613	20210511	2021-05-11 16:09:16.917	5	1000.0	0	0	1
17021	15614	20210511	2021-05-11 16:00:02.300	6	915300.0	0	1	1
17022	15615	20210511	2021-05-11 17:40:33.620	5	1000.0	0	0	1
17023	15616	20210511	2021-05-11 17:00:02.557	6	912355.0	0	1	1
17024	15617	20210511	2021-05-11 18:00:00.667	5	1000.0	0	0	1
17025	15618	20210511	2021-05-11 18:00:02.807	6	909720.0	0	1	1
17026	15619	20210511	2021-05-11 19:00:00.683	5	1000.0	0	0	1
17027	15620	20210511	2021-05-11 19:00:03.037	6	909595.0	0	1	1
17028	15621	20210511	2021-05-11 20:00:00.173	5	1000.0	0	0	1
17029	15622	20210511	2021-05-11 20:00:02.277	6	898552.0	0	1	1
17030	15623	20210511	2021-05-11 21:00:02.547	6	894701.0	0	1	1
17031	15624	20210511	2021-05-11 22:00:02.790	6	894553.0	0	1	1
17032	15625	20210511	2021-05-11 23:00:03.057	6	892671.0	0	1	1
17033	15626	20210512	2021-05-12 00:00:02.303	6	882131.0	0	1	1
17034	15627	20210512	2021-05-12 01:00:02.597	6	877611.0	0	1	1
17035	15628	20210512	2021-05-12 02:00:02.873	6	871940.0	0	1	1
17036	15629	20210512	2021-05-12 03:00:02.177	6	864990.0	0	1	1
17037	15630	20210512	2021-05-12 04:00:02.450	6	858509.0	0	1	1
17038	15631	20210512	2021-05-12 05:52:50.377	5	1000.0	0	0	1
17039	15632	20210512	2021-05-12 05:00:02.713	6	847623.0	0	1	1
17040	15633	20210512	2021-05-12 05:51:00.000	15	646253.0	0	0	1
17041	15634	20210512	2021-05-12 06:30:37.490	5	1000.0	0	0	1
17042	15635	20210512	2021-05-12 06:00:02.977	6	847453.0	0	1	1
17043	15636	20210512	2021-05-12 07:45:33.470	5	1000.0	0	0	1
17044	15637	20210512	2021-05-12 07:00:02.247	6	843658.0	0	1	1
17045	15638	20210512	2021-05-12 08:00:00.203	5	1000.0	0	0	1
17046	15639	20210512	2021-05-12 08:00:02.497	6	828734.0	0	1	1
17047	15640	20210512	2021-05-12 09:00:00.347	5	1000.0	0	0	1
17048	15641	20210512	2021-05-12 09:00:02.747	6	819947.0	0	1	1
17049	15642	20210512	2021-05-12 10:00:00.693	5	1000.0	0	0	1
17050	15643	20210512	2021-05-12 10:00:03.037	6	817563.0	0	1	1
17051	15644	20210512	2021-05-12 11:02:59.123	5	1000.0	0	0	1
17052	15645	20210512	2021-05-12 11:00:02.267	6	848437.0	0	1	1
17053	15646	20210512	2021-05-12 12:00:00.847	5	1000.0	0	0	1
17054	15647	20210512	2021-05-12 12:00:02.543	6	874517.0	0	1	1
17055	15648	20210512	2021-05-12 13:00:00.633	5	1000.0	0	0	1
17056	15649	20210512	2021-05-12 13:00:02.810	6	903766.0	0	1	1
17057	15650	20210512	2021-05-12 14:00:03.070	6	929610.0	0	1	1
17058	15651	20210512	2021-05-12 15:00:02.340	6	952038.0	0	1	1
17059	15652	20210512	2021-05-12 16:00:02.587	6	946534.0	0	1	1
17060	15653	20210512	2021-05-12 17:00:02.827	6	936745.0	0	1	1
17061	15654	20210512	2021-05-12 18:00:03.097	6	931378.0	0	1	1
17062	15655	20210512	2021-05-12 19:00:02.370	6	924590.0	0	1	1
17063	15656	20210512	2021-05-12 20:00:02.603	6	921161.0	0	1	1
17064	15657	20210512	2021-05-12 21:00:02.843	6	913913.0	0	1	1
17065	15658	20210512	2021-05-12 22:00:02.207	6	913494.0	0	1	1
17066	15659	20210512	2021-05-12 23:00:02.460	6	911460.0	0	1	1
17067	15660	20210513	2021-05-13 00:00:02.717	6	900915.0	0	1	1
17068	15661	20210513	2021-05-13 01:00:02.967	6	892424.0	0	1	1
17069	15662	20210513	2021-05-13 02:00:02.227	6	892314.0	0	1	1
17070	15663	20210513	2021-05-13 03:00:02.483	6	888116.0	0	1	1
17071	15664	20210513	2021-05-13 04:00:02.740	6	884873.0	0	1	1
17072	15665	20210513	2021-05-13 05:49:12.187	5	1000.0	0	0	1
17073	15666	20210513	2021-05-13 05:00:03.003	6	881026.0	0	1	1
17074	15667	20210513	2021-05-13 05:49:00.000	15	640335.0	0	0	1
17075	15668	20210513	2021-05-13 06:00:26.860	5	1000.0	0	0	1
17076	15669	20210513	2021-05-13 06:00:02.257	6	880901.0	0	1	1
17077	15670	20210513	2021-05-13 07:00:02.507	6	876835.0	0	1	1
17078	15671	20210513	2021-05-13 08:42:28.923	5	1000.0	0	0	1
17079	15672	20210513	2021-05-13 08:00:02.767	6	868294.0	0	1	1
17080	15673	20210513	2021-05-13 09:02:05.680	5	1000.0	0	0	1
17081	15674	20210513	2021-05-13 09:00:03.007	6	858460.0	0	1	1
17082	15675	20210513	2021-05-13 10:00:00.577	5	1000.0	0	0	1
17083	15676	20210513	2021-05-13 10:00:02.333	6	868914.0	0	1	1
17084	15677	20210513	2021-05-13 11:00:00.903	5	1000.0	0	0	1
17085	15678	20210513	2021-05-13 11:00:02.617	6	887166.0	0	1	1
17086	15679	20210513	2021-05-13 12:00:00.063	5	1000.0	0	0	1
17087	15680	20210513	2021-05-13 12:00:02.850	6	907441.0	0	1	1
17088	15681	20210513	2021-05-13 13:00:00.300	5	1000.0	0	0	1
17089	15682	20210513	2021-05-13 13:00:03.123	6	905145.0	0	1	1
17090	15683	20210513	2021-05-13 14:00:00.097	5	1000.0	0	0	1
17091	15684	20210513	2021-05-13 14:00:02.370	6	905176.0	0	1	1
17092	15685	20210513	2021-05-13 15:00:00.770	5	1000.0	0	0	1
17093	15686	20210513	2021-05-13 15:00:02.607	6	905127.0	0	1	1
17094	15687	20210513	2021-05-13 16:00:00.337	5	1000.0	0	0	1
17095	15688	20210513	2021-05-13 16:00:02.863	6	903188.0	0	1	1
17096	15689	20210513	2021-05-13 17:00:00.610	5	1000.0	0	0	1
17097	15690	20210513	2021-05-13 17:00:02.170	6	901878.0	0	1	1
17098	15691	20210513	2021-05-13 18:03:19.253	5	1000.0	0	0	1
17099	15692	20210513	2021-05-13 18:00:02.427	6	901759.0	0	1	1
17100	15693	20210513	2021-05-13 19:00:00.413	5	1000.0	0	0	1
17101	15694	20210513	2021-05-13 19:00:02.687	6	901705.0	0	1	1
17102	15695	20210513	2021-05-13 20:00:00.743	5	1000.0	0	0	1
17103	15696	20210513	2021-05-13 20:00:02.937	6	892984.0	0	1	1
17104	15697	20210513	2021-05-13 21:00:02.213	6	886091.0	0	1	1
17105	15698	20210513	2021-05-13 22:00:02.477	6	885987.0	0	1	1
17106	15699	20210513	2021-05-13 23:00:02.723	6	881762.0	0	1	1
17107	15700	20210514	2021-05-14 00:00:02.993	6	877786.0	0	1	1
17108	15701	20210514	2021-05-14 01:00:02.247	6	873597.0	0	1	1
17109	15702	20210514	2021-05-14 02:00:02.510	6	866510.0	0	1	1
17110	15703	20210514	2021-05-14 03:00:02.763	6	858615.0	0	1	1
17111	15704	20210514	2021-05-14 04:00:03.037	6	850657.0	0	1	1
17112	15705	20210514	2021-05-14 05:51:48.907	5	1000.0	0	0	1
17113	15706	20210514	2021-05-14 05:00:02.300	6	846896.0	0	1	1
17114	15707	20210514	2021-05-14 06:51:36.010	5	1000.0	0	0	1
17115	15708	20210514	2021-05-14 06:00:02.563	6	782023.0	0	1	0
17116	15709	20210514	2021-05-14 06:01:00.000	15	657171.0	0	0	1
17117	15710	20210514	2021-05-14 07:56:14.040	5	1000.0	0	0	1
17118	15711	20210514	2021-05-14 07:00:02.807	6	845035.0	0	1	1
17119	15712	20210514	2021-05-14 08:00:00.077	5	1000.0	0	0	1
17120	15713	20210514	2021-05-14 08:00:03.067	6	839573.0	0	1	1
17121	15714	20210514	2021-05-14 09:00:02.337	6	832893.0	0	1	1
17122	15715	20210514	2021-05-14 10:41:17.583	5	1000.0	0	0	1
17123	15716	20210514	2021-05-14 10:00:02.613	6	826143.0	0	1	1
17124	15717	20210514	2021-05-14 11:14:01.257	5	1000.0	0	0	1
17125	15718	20210514	2021-05-14 11:00:02.877	6	858945.0	0	1	1
17126	15719	20210514	2021-05-14 12:00:02.180	6	885041.0	0	1	1
17127	15720	20210514	2021-05-14 13:00:02.423	6	913922.0	0	1	1
17128	15721	20210514	2021-05-14 14:00:02.700	6	938164.0	0	1	1
17129	15722	20210514	2021-05-14 15:00:02.937	6	955964.0	0	1	1
17130	15723	20210514	2021-05-14 16:00:02.207	6	937555.0	0	1	1
17131	15724	20210514	2021-05-14 17:00:02.453	6	926121.0	0	1	1
17132	15725	20210514	2021-05-14 18:00:02.713	6	920554.0	0	1	1
17133	15726	20210514	2021-05-14 19:00:02.977	6	917166.0	0	1	1
17134	15727	20210514	2021-05-14 20:00:02.250	6	917068.0	0	1	1
17135	15728	20210514	2021-05-14 21:00:02.503	6	913562.0	0	1	1
17136	15729	20210514	2021-05-14 22:00:02.850	6	913259.0	0	1	1
17137	15730	20210514	2021-05-14 23:00:02.247	6	906882.0	0	1	1
17138	15731	20210515	2021-05-15 00:00:02.513	6	900277.0	0	1	1
17139	15732	20210515	2021-05-15 01:00:02.767	6	749690.0	0	1	0
17140	15733	20210515	2021-05-15 02:00:03.027	6	602797.0	0	1	0
17141	15734	20210515	2021-05-15 03:00:02.280	6	729374.0	0	1	0
17142	15735	20210515	2021-05-15 04:00:02.517	6	593808.0	0	1	0
17143	15736	20210515	2021-05-15 05:00:02.747	6	589288.0	0	1	0
17144	15737	20210515	2021-05-15 06:00:02.977	6	720941.0	0	1	0
17145	15738	20210515	2021-05-15 07:00:02.237	6	653632.0	0	1	0
17146	15739	20210515	2021-05-15 08:00:02.480	6	521427.0	0	1	0
17147	15740	20210515	2021-05-15 09:00:02.713	6	838846.0	0	1	1
17148	15741	20210515	2021-05-15 10:00:02.957	6	835939.0	0	1	1
17149	15742	20210515	2021-05-15 11:00:02.183	6	857951.0	0	1	1
17150	15743	20210515	2021-05-15 12:00:02.440	6	882797.0	0	1	1
17151	15744	20210515	2021-05-15 13:00:02.703	6	908207.0	0	1	1
17152	15745	20210515	2021-05-15 14:00:02.967	6	927676.0	0	1	1
17153	15746	20210515	2021-05-15 15:00:02.230	6	918150.0	0	1	1
17154	15747	20210515	2021-05-15 16:00:02.487	6	913771.0	0	1	1
17155	15748	20210515	2021-05-15 17:00:02.733	6	909024.0	0	1	1
17156	15749	20210515	2021-05-15 18:00:02.980	6	899983.0	0	1	1
17157	15750	20210515	2021-05-15 19:00:02.247	6	896787.0	0	1	1
17158	15751	20210515	2021-05-15 20:00:02.513	6	890475.0	0	1	1
17159	15752	20210515	2021-05-15 21:00:02.770	6	887233.0	0	1	1
17160	15753	20210515	2021-05-15 22:07:11.490	5	1000.0	0	0	1
17161	15754	20210515	2021-05-15 22:00:03.037	6	887148.0	0	1	1
17162	15755	20210515	2021-05-15 23:00:00.433	5	1000.0	0	0	1
17163	15756	20210515	2021-05-15 23:00:02.320	6	887005.0	0	1	1
17164	15757	20210516	2021-05-16 00:00:00.727	5	1000.0	0	0	1
17165	15758	20210516	2021-05-16 00:00:03.920	6	879059.0	0	1	1
17166	15759	20210516	2021-05-16 01:00:01.000	5	1000.0	0	0	1
17167	15760	20210516	2021-05-16 01:00:02.290	6	868278.0	0	1	1
17168	15761	20210516	2021-05-16 02:00:00.573	5	1000.0	0	0	1
17169	15762	20210516	2021-05-16 02:00:02.543	6	862963.0	0	1	1
17170	15763	20210516	2021-05-16 03:00:00.477	5	1000.0	0	0	1
17171	15764	20210516	2021-05-16 03:00:04.293	6	853300.0	0	1	1
17172	15765	20210516	2021-05-16 04:00:00.477	5	1000.0	0	0	1
17173	15766	20210516	2021-05-16 04:00:04.597	6	844834.0	0	1	1
17174	15767	20210516	2021-05-16 05:00:00.900	5	1000.0	0	0	1
17175	15768	20210516	2021-05-16 05:00:03.397	6	837595.0	0	1	1
17176	15769	20210516	2021-05-16 06:01:01.103	5	1000.0	0	0	1
17177	15770	20210516	2021-05-16 06:00:04.263	6	837488.0	0	1	1
17178	15771	20210516	2021-05-16 07:34:29.337	5	1000.0	0	0	1
17179	15772	20210516	2021-05-16 07:00:02.537	6	830544.0	0	1	1
17180	15773	20210516	2021-05-16 08:00:00.667	5	1000.0	0	0	1
17181	15774	20210516	2021-05-16 08:00:02.787	6	822804.0	0	1	1
17182	15775	20210516	2021-05-16 09:00:00.397	5	1000.0	0	0	1
17183	15776	20210516	2021-05-16 09:00:03.060	6	819076.0	0	1	1
17184	15777	20210516	2021-05-16 10:00:02.317	6	848033.0	0	1	1
17185	15778	20210516	2021-05-16 11:41:06.547	5	1000.0	0	0	1
17186	15779	20210516	2021-05-16 11:00:02.587	6	867937.0	0	1	1
17187	15780	20210516	2021-05-16 12:00:02.820	6	890976.0	0	1	1
17188	15781	20210516	2021-05-16 13:00:03.067	6	918761.0	0	1	1
17189	15782	20210516	2021-05-16 14:00:02.323	6	932785.0	0	1	1
17190	15783	20210516	2021-05-16 15:00:02.587	6	932283.0	0	1	1
17191	15784	20210516	2021-05-16 16:00:02.853	6	928994.0	0	1	1
17192	15785	20210516	2021-05-16 17:00:03.110	6	922011.0	0	1	1
17193	15786	20210516	2021-05-16 18:00:02.370	6	918557.0	0	1	1
17194	15787	20210516	2021-05-16 19:00:02.627	6	911438.0	0	1	1
17195	15788	20210516	2021-05-16 20:00:02.883	6	903449.0	0	1	1
17196	15789	20210516	2021-05-16 21:00:02.173	6	899929.0	0	1	1
17197	15790	20210516	2021-05-16 22:00:02.437	6	899827.0	0	1	1
17198	15791	20210516	2021-05-16 23:00:02.697	6	897543.0	0	1	1
17199	15792	20210517	2021-05-17 00:00:02.973	6	893209.0	0	1	1
17200	15793	20210517	2021-05-17 01:00:02.217	6	884916.0	0	1	1
17201	15794	20210517	2021-05-17 02:00:02.493	6	884673.0	0	1	1
17202	15795	20210517	2021-05-17 03:00:02.747	6	877836.0	0	1	1
17203	15796	20210517	2021-05-17 04:00:02.997	6	867374.0	0	1	1
17204	15797	20210517	2021-05-17 05:00:02.253	6	856734.0	0	1	1
17205	15798	20210517	2021-05-17 06:00:02.513	6	856599.0	0	1	1
17206	15799	20210517	2021-05-17 06:31:00.000	15	608925.0	0	0	1
17207	15800	20210517	2021-05-17 07:00:02.760	6	856409.0	0	1	1
17208	15801	20210517	2021-05-17 08:00:03.020	6	841076.0	0	1	1
17209	15802	20210517	2021-05-17 09:00:02.307	6	836045.0	0	1	1
17210	15803	20210517	2021-05-17 10:00:02.597	6	844927.0	0	1	1
17211	15804	20210517	2021-05-17 11:00:56.593	5	1000.0	0	0	1
17212	15805	20210517	2021-05-17 11:00:02.847	6	872404.0	0	1	1
17213	15806	20210517	2021-05-17 12:00:03.107	6	885840.0	0	1	1
17214	15807	20210517	2021-05-17 13:00:02.377	6	877376.0	0	1	1
17215	15808	20210517	2021-05-17 14:00:02.630	6	877487.0	0	1	1
17216	15809	20210517	2021-05-17 15:00:02.863	6	877210.0	0	1	1
17217	15810	20210517	2021-05-17 16:00:02.160	6	869253.0	0	1	1
17218	15811	20210517	2021-05-17 17:49:08.940	5	1000.0	0	0	1
17219	15812	20210517	2021-05-17 17:00:02.383	6	860629.0	0	1	1
17220	15813	20210517	2021-05-17 18:02:17.500	5	1000.0	0	0	1
17221	15814	20210517	2021-05-17 18:00:02.637	6	848937.0	0	1	1
17222	15815	20210517	2021-05-17 19:42:06.407	5	1000.0	0	0	1
17223	15816	20210517	2021-05-17 19:00:02.883	6	844754.0	0	1	1
17224	15817	20210517	2021-05-17 20:13:45.380	5	1000.0	0	0	1
17225	15818	20210517	2021-05-17 20:00:02.207	6	835864.0	0	1	1
17226	15819	20210517	2021-05-17 21:32:46.220	5	1000.0	0	0	1
17227	15820	20210517	2021-05-17 21:00:02.433	6	828928.0	0	1	1
17228	15821	20210517	2021-05-17 22:00:00.670	5	1000.0	0	0	1
17229	15822	20210517	2021-05-17 22:00:02.693	6	828857.0	0	1	1
17230	15823	20210517	2021-05-17 23:11:10.723	5	1000.0	0	0	1
17231	15824	20210517	2021-05-17 23:00:02.930	6	827707.0	0	1	1
17232	15825	20210518	2021-05-18 00:00:00.400	5	1000.0	0	0	1
17233	15826	20210518	2021-05-18 00:00:02.217	6	823469.0	0	1	1
17234	15827	20210518	2021-05-18 01:12:14.577	5	1000.0	0	0	1
17235	15828	20210518	2021-05-18 01:00:02.467	6	814982.0	0	1	1
17236	15829	20210518	2021-05-18 02:00:02.800	6	807752.0	0	1	1
17237	15830	20210518	2021-05-18 03:00:03.053	6	806575.0	0	1	1
17238	15831	20210518	2021-05-18 04:00:02.313	6	798055.0	0	1	1
17239	15832	20210518	2021-05-18 05:00:02.570	6	791350.0	0	1	1
17240	15833	20210518	2021-05-18 06:35:45.397	5	1000.0	0	0	1
17241	15834	20210518	2021-05-18 06:00:02.837	6	790913.0	0	1	1
17242	15835	20210518	2021-05-18 06:22:00.000	15	619851.0	0	0	1
17243	15836	20210518	2021-05-18 07:00:03.090	6	789675.0	0	1	1
17244	15837	20210518	2021-05-18 08:48:06.627	5	1000.0	0	0	1
17245	15838	20210518	2021-05-18 08:00:02.373	6	778983.0	0	1	1
17246	15839	20210518	2021-05-18 09:00:00.633	5	1000.0	0	0	1
17247	15840	20210518	2021-05-18 09:00:02.623	6	776527.0	0	1	1
17248	15841	20210518	2021-05-18 10:00:00.463	5	1000.0	0	0	1
17249	15842	20210518	2021-05-18 10:00:02.903	6	775007.0	0	1	1
17250	15843	20210518	2021-05-18 11:00:00.917	5	1000.0	0	0	1
17251	15844	20210518	2021-05-18 11:00:02.183	6	806148.0	0	1	1
17252	15845	20210518	2021-05-18 12:00:02.457	6	825805.0	0	1	1
17253	15846	20210518	2021-05-18 13:00:02.707	6	852027.0	0	1	1
17254	15847	20210518	2021-05-18 14:00:03.043	6	869653.0	0	1	1
17255	15848	20210518	2021-05-18 15:00:02.343	6	856305.0	0	1	1
17256	15849	20210518	2021-05-18 16:00:02.610	6	864543.0	0	1	1
17257	15850	20210518	2021-05-18 17:00:02.870	6	870819.0	0	1	1
17258	15851	20210518	2021-05-18 18:00:02.197	6	859029.0	0	1	1
17259	15852	20210518	2021-05-18 19:00:02.460	6	855551.0	0	1	1
17260	15853	20210518	2021-05-18 20:00:02.707	6	839823.0	0	1	1
17261	15854	20210518	2021-05-18 21:00:02.943	6	833367.0	0	1	1
17262	15855	20210518	2021-05-18 22:00:02.243	6	833089.0	0	1	1
17263	15856	20210518	2021-05-18 23:00:02.517	6	825723.0	0	1	1
17264	15857	20210519	2021-05-19 00:00:02.773	6	814660.0	0	1	1
17265	15858	20210519	2021-05-19 01:00:03.893	6	804101.0	0	1	1
17266	15859	20210519	2021-05-19 02:00:03.160	6	800206.0	0	1	1
17267	15860	20210519	2021-05-19 03:00:02.463	6	799638.0	0	1	1
17268	15861	20210519	2021-05-19 04:00:02.717	6	790843.0	0	1	1
17269	15862	20210519	2021-05-19 05:00:03.537	6	788093.0	0	1	1
17270	15863	20210519	2021-05-19 06:47:03.980	5	1000.0	0	0	1
17271	15864	20210519	2021-05-19 06:00:03.350	6	787972.0	0	1	1
17272	15865	20210519	2021-05-19 07:00:00.643	5	1000.0	0	0	1
17273	15866	20210519	2021-05-19 07:00:02.617	6	787739.0	0	1	1
17274	15867	20210519	2021-05-19 08:02:01.973	5	1000.0	0	0	1
17275	15868	20210519	2021-05-19 08:00:04.430	6	787695.0	0	1	1
17276	15869	20210519	2021-05-19 09:00:00.973	5	1000.0	0	0	1
17277	15870	20210519	2021-05-19 09:00:02.700	6	779398.0	0	1	1
17278	15871	20210519	2021-05-19 10:00:02.967	6	778148.0	0	1	1
17279	15872	20210519	2021-05-19 11:00:02.283	6	815381.0	0	1	1
17280	15873	20210519	2021-05-19 12:00:02.530	6	832496.0	0	1	1
17281	15874	20210519	2021-05-19 13:00:02.813	6	854329.0	0	1	1
17282	15875	20210519	2021-05-19 14:12:59.983	5	1000.0	0	0	1
17283	15876	20210519	2021-05-19 14:00:03.070	6	883810.0	0	1	1
17284	15877	20210519	2021-05-19 15:00:24.927	5	1000.0	0	0	1
17285	15878	20210519	2021-05-19 15:00:02.327	6	914918.0	0	1	1
17286	15879	20210519	2021-05-19 16:00:50.480	5	1000.0	0	0	1
17287	15880	20210519	2021-05-19 16:00:02.587	6	908078.0	0	1	1
17288	15881	20210519	2021-05-19 17:00:00.933	5	1000.0	0	0	1
17289	15882	20210519	2021-05-19 17:00:02.837	6	896303.0	0	1	1
17290	15883	20210519	2021-05-19 18:00:03.073	6	885878.0	0	1	1
17291	15884	20210519	2021-05-19 19:00:02.327	6	879629.0	0	1	1
17292	15885	20210519	2021-05-19 20:00:02.577	6	875320.0	0	1	1
17293	15886	20210519	2021-05-19 21:00:02.843	6	861960.0	0	1	1
17294	15887	20210519	2021-05-19 22:00:03.107	6	861851.0	0	1	1
17295	15888	20210519	2021-05-19 23:00:02.363	6	861227.0	0	1	1
17296	15889	20210520	2021-05-20 00:00:02.627	6	847404.0	0	1	1
17297	15890	20210520	2021-05-20 01:00:02.873	6	836085.0	0	1	1
17298	15891	20210520	2021-05-20 02:00:02.200	6	818628.0	0	1	1
17299	15892	20210520	2021-05-20 03:00:02.427	6	805841.0	0	1	1
17300	15893	20210520	2021-05-20 04:00:04.307	6	796874.0	0	1	1
17301	15894	20210520	2021-05-20 05:00:03.130	6	790329.0	0	1	1
17302	15895	20210520	2021-05-20 06:00:02.917	6	790191.0	0	1	1
17303	15896	20210520	2021-05-20 06:08:00.000	15	587075.0	0	0	1
17304	15897	20210520	2021-05-20 07:00:02.237	6	787757.0	0	1	1
17305	15898	20210520	2021-05-20 08:00:03.993	6	665838.0	0	1	0
17306	15899	20210520	2021-05-20 09:00:02.477	6	789157.0	0	1	1
17307	15900	20210520	2021-05-20 10:00:02.757	6	628353.0	0	1	0
17308	15901	20210520	2021-05-20 11:00:03.017	6	582781.0	0	1	0
17309	15902	20210520	2021-05-20 13:00:02.413	6	676373.0	0	1	0
17310	15903	20210520	2021-05-20 14:00:02.667	6	690626.0	0	1	0
17311	15904	20210520	2021-05-20 15:00:02.913	6	401756.0	0	1	0
17312	15905	20210520	2021-05-20 16:00:02.233	6	690351.0	0	1	0
17313	15906	20210520	2021-05-20 17:00:02.473	6	542881.0	0	1	0
17314	15907	20210520	2021-05-20 18:00:02.697	6	824464.0	0	1	0
17315	15908	20210520	2021-05-20 19:00:02.943	6	894980.0	0	1	1
17316	15909	20210520	2021-05-20 20:00:02.280	6	887389.0	0	1	1
17317	15910	20210520	2021-05-20 21:00:02.527	6	887314.0	0	1	1
17318	15911	20210520	2021-05-20 22:00:02.787	6	887203.0	0	1	1
17319	15912	20210520	2021-05-20 23:37:48.627	5	1000.0	0	0	1
17320	15913	20210520	2021-05-20 23:00:03.043	6	884141.0	0	1	1
17321	15914	20210521	2021-05-21 00:01:40.310	5	1000.0	0	0	1
17322	15915	20210521	2021-05-21 00:00:02.323	6	876095.0	0	1	1
17323	15916	20210521	2021-05-21 01:03:36.437	5	1000.0	0	0	1
17324	15917	20210521	2021-05-21 01:00:02.573	6	875489.0	0	1	1
17325	15918	20210521	2021-05-21 02:01:33.360	5	1000.0	0	0	1
17326	15919	20210521	2021-05-21 02:00:02.837	6	870113.0	0	1	1
17327	15920	20210521	2021-05-21 03:00:03.073	6	866518.0	0	1	1
17328	15921	20210521	2021-05-21 04:00:02.337	6	856247.0	0	1	1
17329	15922	20210521	2021-05-21 05:00:02.607	6	851900.0	0	1	1
17330	15923	20210521	2021-05-21 05:56:00.000	15	594358.0	0	0	1
17331	15924	20210521	2021-05-21 06:00:02.843	6	851685.0	0	1	1
17332	15925	20210521	2021-05-21 07:09:43.967	5	1000.0	0	0	1
17333	15926	20210521	2021-05-21 07:00:03.130	6	851582.0	0	1	1
17334	15927	20210521	2021-05-21 08:00:00.290	5	1000.0	0	0	1
17335	15928	20210521	2021-05-21 08:00:02.407	6	845717.0	0	1	1
17336	15929	20210521	2021-05-21 09:00:01.123	5	1000.0	0	0	1
17337	15930	20210521	2021-05-21 09:00:02.683	6	832690.0	0	1	1
17338	15931	20210521	2021-05-21 10:52:11.870	5	1000.0	0	0	1
17339	15932	20210521	2021-05-21 10:00:02.937	6	861848.0	0	1	1
17340	15933	20210521	2021-05-21 11:01:27.403	5	1000.0	0	0	1
17341	15934	20210521	2021-05-21 11:00:02.233	6	883785.0	0	1	1
17342	15935	20210521	2021-05-21 12:00:00.923	5	1000.0	0	0	1
17343	15936	20210521	2021-05-21 12:00:02.523	6	910422.0	0	1	1
17344	15937	20210521	2021-05-21 13:00:00.973	5	1000.0	0	0	1
17345	15938	20210521	2021-05-21 13:00:02.807	6	943386.0	0	1	1
17346	15939	20210521	2021-05-21 14:00:03.063	6	967919.0	0	1	1
17347	15940	20210521	2021-05-21 15:02:13.777	5	1000.0	0	0	1
17348	15941	20210521	2021-05-21 15:00:02.367	6	569613.0	0	1	0
17349	15942	20210521	2021-05-21 16:00:02.597	6	960514.0	0	1	1
17350	15943	20210521	2021-05-21 17:00:02.860	6	951186.0	0	1	1
17351	15944	20210521	2021-05-21 18:00:03.107	6	939786.0	0	1	1
17352	15945	20210521	2021-05-21 19:00:02.370	6	932646.0	0	1	1
17353	15946	20210521	2021-05-21 20:00:02.630	6	922547.0	0	1	1
17354	15947	20210521	2021-05-21 21:00:02.877	6	917915.0	0	1	1
17355	15948	20210521	2021-05-21 22:09:19.593	5	1000.0	0	0	1
17356	15949	20210521	2021-05-21 22:00:02.130	6	917792.0	0	1	1
17357	15950	20210521	2021-05-21 23:40:02.997	5	1000.0	0	0	1
17358	15951	20210521	2021-05-21 23:00:02.497	6	913177.0	0	1	1
17359	15952	20210522	2021-05-22 00:04:40.843	5	1000.0	0	0	1
17360	15953	20210522	2021-05-22 00:00:02.743	6	906205.0	0	1	1
17361	15954	20210522	2021-05-22 01:00:02.990	6	899598.0	0	1	1
17362	15955	20210522	2021-05-22 02:00:02.260	6	899405.0	0	1	1
17363	15956	20210522	2021-05-22 03:00:02.523	6	893156.0	0	1	1
17364	15957	20210522	2021-05-22 04:00:02.770	6	885634.0	0	1	1
17365	15958	20210522	2021-05-22 05:00:03.027	6	869906.0	0	1	1
17366	15959	20210522	2021-05-22 06:00:02.293	6	801782.0	0	1	0
17367	15960	20210522	2021-05-22 07:00:02.513	6	869641.0	0	1	1
17368	15961	20210522	2021-05-22 08:35:46.423	5	1000.0	0	0	1
17369	15962	20210522	2021-05-22 08:00:02.760	6	861621.0	0	1	1
17370	15963	20210522	2021-05-22 09:00:00.500	5	1000.0	0	0	1
